,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-12-01,90.15202149172181,90.82948943469911,88.4099505185705,89.6681137084961,27452587,0.0,0.0
2020-12-02,90.2971942254788,90.73270827164401,89.47454509673854,90.39397430419922,23691097,0.0,0.0
2020-12-03,90.49075621086429,92.86190141472254,90.39397613018889,92.13603973388672,37392010,0.0,0.0
2020-12-04,92.57156606031639,94.12006958442174,91.07144888718003,91.7489242553711,25898813,0.0,0.0
2020-12-07,91.94247957253592,93.24902912127101,91.55535186598745,92.13603973388672,17825588,0.0,0.0
2020-12-08,93.20063732941568,93.20063732941568,90.29719077565004,91.31339263916016,20996690,0.0,0.0
2020-12-09,91.84569780605834,92.8135133627421,91.31339629634358,92.28121185302734,20892496,0.0,0.0
2020-12-10,92.28120186604717,92.61993579745823,90.78109234584224,91.84568786621094,17591152,0.0,0.0
2020-12-11,91.84569704284245,92.9102926695787,90.49075379797509,91.07144165039062,16290891,0.0,0.0
2020-12-14,91.94248029968486,92.42638809073583,90.78110455470129,92.08765411376953,16826804,0.0,0.0
2020-12-15,92.71672252109187,93.20063024326073,91.65211962524369,91.89407348632812,19436612,0.0,0.0
2020-12-16,92.4263847331588,97.21706873699328,92.4263847331588,96.82994842529297,69348851,0.0,0.0
2020-12-17,97.70098164818266,98.81397106246548,95.81374418593785,96.3944320678711,36614005,0.0,0.0
2020-12-18,96.29764477290573,96.68477245981735,93.68454580798357,95.08787536621094,24548564,0.0,0.0
2020-12-21,94.31362578032815,95.3298350978542,85.60328551758006,89.52294158935547,36129974,0.0,0.0
2020-12-22,88.55512285703273,92.32960498016739,84.44190676804487,88.50672912597656,50284194,0.0,0.0
2020-12-23,89.32938047506573,92.52316744043519,88.5551250619688,92.13603973388672,25834766,0.0,0.0
2020-12-24,92.81351458026448,93.63615633746771,91.74891893071639,92.18443298339844,18550356,0.0,0.0
2020-12-28,92.81351409473076,93.58776211587598,91.50696455967271,92.23282623291016,13397130,0.0,0.0
2020-12-29,92.61994227543964,92.91028988486843,91.07143892079445,91.94247436523438,15150131,0.0,0.0
2020-12-30,91.94248442694155,91.94248442694155,90.73271489500812,91.7489242553711,13273848,0.0,0.0
2020-12-31,91.70053036882788,93.39420771073236,91.36179637721644,92.37799835205078,15603117,0.0,0.0
2021-01-01,92.61994064591133,96.68477018716676,92.61994064591133,95.91051483154297,27149384,0.0,0.0
2021-01-04,96.73316039571634,102.34649348858143,96.29764635568655,100.70121002197266,70313274,0.0,0.0
2021-01-05,100.45925556275513,101.76580505922708,99.15269868243664,101.37867736816406,27304287,0.0,0.0
2021-01-06,101.57224866229933,103.31431977123141,100.12052519947173,101.71742248535156,30608984,0.0,0.0
2021-01-07,103.55626563235758,108.20178330585253,103.3143117406932,107.47592163085938,53238040,0.0,0.0
2021-01-08,108.68569364571829,110.08902329684256,107.4759241589398,109.16960144042969,40182892,0.0,0.0
2021-01-11,109.84706677661173,114.34741063674007,109.50833280517126,113.18602752685547,45425320,0.0,0.0
2021-01-12,112.4601580480203,121.46084514368013,111.83108388064798,117.68636322021484,83619037,0.0,0.0
2021-01-13,119.13808598425044,121.41245092123745,114.49257603752412,117.73475646972656,51341074,0.0,0.0
2021-01-14,118.50900321371566,119.52521242675284,114.68613500056851,115.2668228149414,28128837,0.0,0.0
2021-01-15,114.97649960824711,117.58959885140612,113.52477616563715,115.75074768066406,33229308,0.0,0.0
2021-01-18,115.17005285841967,115.41200675097937,109.02442546417251,110.62132263183594,36635455,0.0,0.0
2021-01-19,112.16982883254347,115.84752365980162,111.97626128341598,114.8313217163086,27958132,0.0,0.0
2021-01-20,116.08946498363242,118.31544356247723,114.83130927789745,117.78314208984375,24248785,0.0,0.0
2021-01-21,118.55740790586592,119.76717737429313,114.202237819528,115.65396118164062,33676922,0.0,0.0
2021-01-22,116.137860069977,123.15452244920476,115.99268626812027,118.31544494628906,71633777,0.0,0.0
2021-01-25,119.52521709818777,120.34785881602139,113.04085604720929,113.62154388427734,26686833,0.0,0.0
2021-01-27,110.13740504104415,112.41176995184642,106.45970324802833,111.44395446777344,43390725,0.0,0.0
2021-01-28,108.97602675584746,111.54073937663482,107.42752339094547,109.12120056152344,28408272,0.0,0.0
2021-01-29,110.8148853821218,112.75051656783572,105.975807417837,107.23397064208984,29598954,0.0,0.0
2021-02-01,108.29855819914397,119.47682302838416,105.00798395333024,118.12188720703125,59043808,0.0,0.0
2021-02-02,120.05752870807902,129.590503553083,120.00913497430861,128.04200744628906,76658238,0.0,0.0
2021-02-03,130.65508893961913,132.7358863008399,128.7194579923655,130.12278747558594,53915263,0.0,0.0
2021-02-04,129.6872794689447,134.42956960214988,128.76785767997956,131.526123046875,38200336,0.0,0.0
2021-02-05,132.30038983425192,132.97785780208437,126.00958842151863,127.41291809082031,27819560,0.0,0.0
2021-02-08,128.8162598357803,132.39717453465477,128.8162598357803,131.47775268554688,22722992,0.0,0.0
