,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-03-26,774.8166876862276,789.1535322953705,767.35772557528,774.3323364257812,4170972,0.0,0.0
2021-03-30,780.3383303910775,780.3383303910775,758.4940996278007,770.1185302734375,5670999,0.0,0.0
2021-03-31,770.2153277145227,780.5320329039549,765.3718152546782,770.3606567382812,3972382,0.0,0.0
2021-04-01,776.4150957948167,784.4553151552329,755.3458152788625,782.3241577148438,5678798,0.0,0.0
2021-04-05,783.002226201642,783.4865774561431,745.1744050500808,750.211669921875,4176802,0.0,0.0
2021-04-06,759.4628255957276,766.8249415816392,750.7445023427155,756.653564453125,2984229,0.0,0.0
2021-04-07,756.8473296505105,773.605872807642,751.1320197847381,771.3778686523438,2271095,0.0,0.0
2021-04-08,776.8993822258323,785.6177044702619,768.1810599814028,770.2637939453125,3324494,0.0,0.0
2021-04-09,770.1185192145593,775.9307344539145,760.4314938156341,766.3890380859375,2065092,0.0,0.0
2021-04-12,754.6192378426741,754.6192378426741,715.4352103941544,727.9799194335938,4628388,0.0,0.0
2021-04-13,730.4017614238251,791.4300253093702,727.301901274497,785.8599853515625,12501628,0.0,0.0
2021-04-15,779.8055581794465,783.5835218007155,760.5768360780299,779.9024047851562,5256004,0.0,0.0
2021-04-16,779.9023742557129,811.6273817472181,778.0618749448919,795.9344482421875,6915568,0.0,0.0
2021-04-19,760.5283132078919,781.7429217224421,760.5283132078919,770.070068359375,4317341,0.0,0.0
2021-04-20,782.711624979063,795.4985098853858,775.4947794831728,785.7630615234375,4830957,0.0,0.0
2021-04-22,770.1185339045823,779.6602304545673,760.9158596000622,774.6714477539062,4576665,0.0,0.0
2021-04-23,771.0872028292567,780.3867233340177,749.8725940763272,753.5537109375,4796085,0.0,0.0
2021-04-26,755.5879753938782,768.4717072518943,751.3741430272227,756.0723266601562,3528851,0.0,0.0
2021-04-27,756.5566889087426,763.2891834327207,752.6818787222701,754.0380859375,3624649,0.0,0.0
2021-04-28,761.4002170763277,776.5119534599387,754.4739700776405,757.6222534179688,5214319,0.0,0.0
2021-04-29,763.3376328475998,767.2608664706282,744.5447791503713,750.3569946289062,3642323,0.0,0.0
2021-04-30,744.3511030650957,754.0381290855945,726.9628795333174,728.9971313476562,4466148,0.0,0.0
2021-05-03,721.5865389701975,742.5589132907716,716.8882962200423,729.3845825195312,3749870,0.0,0.0
2021-05-04,735.2452353215457,738.8294465809018,708.218410531303,717.9539184570312,3820769,0.0,0.0
2021-05-05,719.8913694721216,725.558256100107,714.2728470248187,724.1536254882812,3102424,0.0,0.0
2021-05-06,727.9799575383479,735.7295778448107,722.7974226083652,724.00830078125,3662506,0.0,0.0
2021-05-07,728.4642820272707,747.8383320811873,727.4955795245747,743.38232421875,4833670,0.0,0.0
2021-05-10,747.8383773133943,759.2690557115958,744.5932473830484,756.02392578125,2095644,0.0,0.0
2021-05-11,745.900919806097,755.2973458156489,742.2198621567109,751.713134765625,2938331,0.0,0.0
2021-05-12,747.3539561377609,747.5477084568803,731.515694391933,735.9232788085938,3480378,0.0,0.0
2021-05-14,739.2168581803768,739.7981151585302,712.965043935435,718.2929077148438,4984389,0.0,0.0
2021-05-17,716.839912124925,732.3391534681666,712.3839038887085,729.9658203125,3479938,0.0,0.0
2021-05-18,737.1825564020461,774.9135282426114,730.4016393260746,772.7339477539062,8634396,0.0,0.0
2021-05-19,769.1498070136457,769.1498070136457,753.6505665700458,760.2377319335938,4360320,0.0,0.0
2021-05-20,759.5111905254245,784.2131045104195,757.5253622065145,778.1102905273438,10092542,0.0,0.0
2021-05-21,778.8367947745351,795.3047369526037,775.6885117110809,793.3189086914062,5721630,0.0,0.0
2021-05-24,795.7891269259983,798.2108832465278,781.7429402669271,784.6490478515625,3495533,0.0,0.0
2021-05-25,793.9971108529344,802.0857539243066,783.0507241576588,785.8599853515625,5044078,0.0,0.0
2021-05-26,790.4612701392043,800.1482955085573,787.5551625283985,795.49853515625,3084558,0.0,0.0
2021-05-27,799.4701636831401,804.9917797737177,791.3330981351017,802.6668701171875,6902630,0.0,0.0
2021-05-28,803.0544001236507,826.3032609233703,785.1334032572,819.3770141601562,11638455,0.0,0.0
2021-05-31,798.2108715324617,798.2108715324617,765.2749860566076,782.6632080078125,17596018,0.0,0.0
2021-06-01,787.5551379558816,792.3986504894356,775.2041809953189,781.0648193359375,7230033,0.0,0.0
2021-06-02,781.0648031416683,786.5864191404188,777.1899931951639,780.9679565429688,4244490,0.0,0.0
2021-06-03,786.5864164756646,787.7488712806594,773.1214283072143,776.9478149414062,5001405,0.0,0.0
2021-06-04,788.5238571913844,788.5238571913844,777.964975994263,779.4180297851562,5084092,0.0,0.0
2021-06-07,782.6148209837796,786.3443021855727,777.4806501216898,778.6915283203125,2994862,0.0,0.0
