,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-01-28,260.2161094824534,271.1741002765782,257.91924633959303,270.2170715332031,48717297,0.0,0.0
2021-01-29,273.32738341853303,278.16036633257187,267.10669730420386,269.977783203125,42300984,0.0,0.0
2021-02-01,272.8489044189657,300.4113209337446,270.59988099912994,297.3488464355469,103414068,0.0,0.0
2021-02-02,301.46403016540233,322.9014664692582,301.46403016540233,318.7862548828125,121434166,0.0,0.0
2021-02-03,319.40831918505944,325.29403967487053,311.799929562442,321.5137939453125,66420168,0.0,0.0
2021-02-04,320.03040523852286,342.6162893736695,316.87222207482074,339.8409118652344,145203439,0.0,0.0
2021-02-05,370.37009654687125,390.8026645619497,368.5995876601235,376.2079772949219,214955688,0.0,0.0
2021-02-08,380.8974397207678,390.2763097198547,377.78709630596256,379.9882507324219,79389205,0.0,0.0
2021-02-09,379.70114812342393,386.161092042348,372.28417547577044,377.8349304199219,63869990,0.0,0.0
2021-02-10,377.11714067854285,380.8017069476213,371.3271288315607,375.3945007324219,54163507,0.0,0.0
2021-02-11,374.9638265943005,379.8925476803546,371.56638644961623,373.3847351074219,36392708,0.0,0.0
2021-02-12,374.1982229865869,382.1894185003023,368.9824048711744,376.2558288574219,53589755,0.0,0.0
2021-02-15,380.41889696075077,391.8554012688422,378.6962570343508,389.46282958984375,56608937,0.0,0.0
2021-02-16,394.2958065351684,397.88466399756373,383.0985595700162,385.06048583984375,80365431,0.0,0.0
2021-02-17,385.68257820208146,397.0233744941765,382.95504048025623,394.05657958984375,74161370,0.0,0.0
2021-02-18,406.7850469572803,409.3211964377443,395.92279431809567,397.35833740234375,67154539,0.0,0.0
2021-02-19,397.1669031642196,397.1669031642196,378.0263295177512,382.38079833984375,66155518,0.0,0.0
2021-02-22,383.38572019858907,383.76852585446085,369.0781288115602,372.7626953125,52535049,0.0,0.0
2021-02-23,375.1552462963687,382.5243788882408,372.28416022777407,378.6005554199219,45462768,0.0,0.0
2021-02-24,379.94042210036054,392.8603105093149,378.2177819949801,388.7929382324219,39632090,0.0,0.0
2021-02-25,393.3387965980375,397.0712026953194,389.080007190835,389.74993896484375,46988836,0.0,0.0
2021-02-26,382.33295914133083,383.76850216689274,370.3701005949813,373.3847351074219,64450414,0.0,0.0
2021-03-01,378.12203356676156,380.6103139513732,374.19821017635826,377.9784851074219,29677890,0.0,0.0
2021-03-02,378.0263534994495,382.38082259778616,373.76756391045694,377.2607421875,30534337,0.0,0.0
2021-03-03,379.46188636535896,391.3290366172604,378.98337200676457,387.64447021484375,46268223,0.0,0.0
2021-03-04,381.5673621002575,386.16108827081376,377.4999900428822,378.6484069824219,43603653,0.0,0.0
2021-03-05,378.02631289025453,378.02631289025453,361.85253471163225,367.1640319824219,72179228,0.0,0.0
2021-03-08,371.7578212410455,376.4950959230537,369.46092892785475,372.8583984375,39147858,0.0,0.0
2021-03-09,376.5429597639387,377.93063387757655,365.82422646877063,370.9443359375,28054083,0.0,0.0
2021-03-10,374.2939308046807,376.1122794953525,369.12598166048804,371.0400390625,22677399,0.0,0.0
2021-03-12,374.86817394534506,376.30371707374513,361.2783539806781,364.7236633300781,35336355,0.0,0.0
2021-03-15,366.06345553746195,369.41305578421,353.47853473734796,367.4032897949219,42722585,0.0,0.0
2021-03-16,369.030272991587,371.1835875690981,359.9385003309846,362.283203125,38196452,0.0,0.0
2021-03-17,361.9482645625005,363.33593864818425,350.3203425394452,352.3301086425781,33143064,0.0,0.0
2021-03-18,355.5361769630446,358.8857775535444,345.5830839067996,351.32525634765625,39405038,0.0,0.0
2021-03-19,348.31061315546344,356.8760026469474,341.89850907054137,355.2012023925781,60309145,0.0,0.0
2021-03-22,356.01466606618277,356.7802773214806,347.8799223523049,351.2295227050781,28461974,0.0,0.0
2021-03-23,352.8565162989288,361.70903234911094,351.2773954763688,356.68463134765625,41032380,0.0,0.0
